Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.013188,-0.05000,8.00000,4.1761770248,2.6088263988,4.174,2.647,4.1651,4.024,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-1.849,-0.764,-0.835,-0.634
0.013188,-0.05000,8.00000,4.2615189552,2.6094782352,4.259,2.693,4.1672,3.995,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-1.962,-0.866,-0.937,-0.734
0.013188,-0.05000,8.00000,4.3375768661,2.6100342274,4.334,2.734,4.1683,3.967,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.064,-0.962,-1.034,-0.830
0.013188,-0.05000,8.00000,4.3748784065,2.6102988720,4.372,2.754,4.1686,3.951,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.115,-1.012,-1.084,-0.879
0.013188,-0.05000,8.00000,4.4079809189,2.6105294228,4.405,2.772,4.1688,3.937,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.159,-1.055,-1.127,-0.923
0.013188,-0.05000,8.00000,4.5013790131,2.6111588478,4.498,2.822,4.1687,3.895,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.286,-1.183,-1.255,-1.050
0.013188,-0.05000,8.00000,4.5735783577,2.6116251945,4.571,2.862,4.1673,3.857,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.385,-1.290,-1.362,-1.159
0.013188,-0.05000,8.00000,4.5914144516,2.6117379665,4.588,2.872,4.1670,3.848,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.409,-1.317,-1.389,-1.186
0.013188,-0.05000,8.00000,4.6611714363,2.6121687889,4.658,2.911,4.1641,3.804,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.506,-1.431,-1.502,-1.301
0.013188,-0.05000,8.00000,4.7426180840,2.6126534939,4.740,2.956,4.1594,3.747,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.620,-1.573,-1.642,-1.446
0.013188,-0.05000,8.00000,4.7722792625,2.6128253937,4.770,2.973,4.1567,3.722,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.663,-1.631,-1.700,-1.505
0.013188,-0.05000,8.00000,4.8087520599,2.6130332947,4.806,2.994,4.1535,3.692,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.715,-1.702,-1.770,-1.578
0.013188,-0.05000,8.00000,4.8707003593,2.6133782864,4.869,3.030,4.1461,3.631,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.805,-1.836,-1.902,-1.717
0.013188,-0.05000,8.00000,4.9250020981,2.6136724949,4.923,3.063,4.1384,3.573,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.886,-1.961,-2.025,-1.846
0.013188,-0.05000,8.00000,4.9704165459,2.6139128208,4.969,3.091,4.1305,3.517,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.959,-2.078,-2.140,-1.969
0.013188,-0.05000,8.00000,4.9709796906,2.6139159203,4.969,3.092,4.1304,3.516,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.960,-2.080,-2.141,-1.970
0.013188,-0.05000,8.00000,5.0199670792,2.6141693592,5.019,3.127,4.1244,3.461,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.047,-2.202,-2.262,-2.096
0.013188,-0.05000,8.00000,5.0218553543,2.6141791344,5.020,3.128,4.1242,3.459,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.051,-2.207,-2.266,-2.101
0.013188,-0.05000,8.00000,5.0448451042,2.6142961979,5.044,3.157,4.1357,3.478,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.124,-2.215,-2.278,-2.102
0.013188,-0.05000,8.00000,5.0500760078,2.6143224239,5.049,3.173,4.1466,3.507,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.162,-2.191,-2.257,-2.072
0.013188,-0.05000,8.00000,5.0523686409,2.6143341064,5.051,3.188,4.1576,3.536,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.199,-2.165,-2.235,-2.039
0.013188,-0.05000,8.00000,5.0535469055,2.6143400669,5.052,3.205,4.1685,3.562,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.242,-2.145,-2.218,-2.013
0.013188,-0.05000,8.00000,5.0542016029,2.6143434048,5.053,3.223,4.1781,3.583,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.288,-2.134,-2.210,-1.997
0.013188,-0.05000,8.00000,5.0545625687,2.6143450737,5.053,3.233,4.1836,3.595,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.313,-2.128,-2.205,-1.987
0.013188,-0.05000,8.00000,5.0547409058,2.6143460274,5.053,3.216,4.1791,3.594,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.270,-2.111,-2.187,-1.973
0.013188,-0.05000,8.00000,5.0549550056,2.6143472195,5.054,3.187,4.1680,3.579,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.198,-2.103,-2.176,-1.971
0.013188,-0.05000,8.00000,5.0551433563,2.6143481731,5.054,3.174,4.1558,3.543,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.164,-2.140,-2.209,-2.016
0.013188,-0.05000,8.00000,5.0553283691,2.6143491268,5.054,3.176,4.1440,3.493,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.171,-2.215,-2.281,-2.097
0.013188,-0.05000,8.00000,5.0555286407,2.6143500805,5.054,3.188,4.1323,3.435,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.201,-2.312,-2.373,-2.201
0.013188,-0.05000,8.00000,5.0557436943,2.6143510342,5.054,3.202,4.1205,3.374,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.234,-2.411,-2.469,-2.308
0.013188,-0.05000,8.00000,5.0559678078,2.6143522263,5.055,3.212,4.1087,3.317,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.259,-2.502,-2.557,-2.406
0.013188,-0.05000,8.00000,5.0561981201,2.6143534184,5.055,3.219,4.0968,3.262,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.277,-2.585,-2.636,-2.496
0.013188,-0.05000,8.00000,5.0564312935,2.6143546104,5.055,3.223,4.0849,3.210,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.288,-2.661,-2.708,-2.579
0.013188,-0.05000,8.00000,5.0566644669,2.6143558025,5.055,3.226,4.0730,3.160,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.295,-2.731,-2.774,-2.657
0.013188,-0.05000,8.00000,5.0568957329,2.6143569946,5.056,3.228,4.0611,3.110,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.299,-2.797,-2.836,-2.730
0.013188,-0.05000,8.00000,5.0571231842,2.6143579483,5.056,3.228,4.0491,3.062,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.300,-2.858,-2.893,-2.799
0.013188,-0.05000,8.00000,5.0573444366,2.6143591404,5.056,3.227,4.0371,3.015,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.298,-2.916,-2.947,-2.864
0.013188,-0.05000,8.00000,5.0575585365,2.6143603325,5.056,3.226,4.0251,2.968,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.294,-2.970,-2.996,-2.926
0.013188,-0.05000,8.00000,5.0577645302,2.6143612862,5.057,3.223,4.0130,2.923,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.288,-3.020,-3.042,-2.986
0.013188,-0.05000,8.00000,5.0579614639,2.6143622398,5.057,3.220,4.0010,2.877,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.281,-3.068,-3.085,-3.042
0.013188,-0.05000,8.00000,5.0581493378,2.6143631935,5.057,3.217,3.9889,2.833,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.272,-3.113,-3.125,-3.097
0.013188,-0.05000,8.00000,5.0583281517,2.6143641472,5.057,3.213,3.9769,2.789,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.262,-3.154,-3.160,-3.148
0.013188,-0.05000,8.00000,5.0584979057,2.6143648624,5.057,3.208,3.9648,2.745,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.250,-3.192,-3.192,-3.198
0.013188,-0.05000,8.00000,5.0586595535,2.6143658161,5.057,3.203,3.9528,2.702,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.237,-3.225,-3.219,-3.245
0.013188,-0.05000,8.00000,5.0588130951,2.6143665314,5.057,3.197,3.9407,2.659,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.223,-3.254,-3.240,-3.289
0.013188,-0.05000,8.00000,5.0589580536,2.6143672466,5.058,3.192,3.9286,2.617,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.209,-3.277,-3.253,-3.330
0.013188,-0.05000,8.00000,5.0590949059,2.6143679619,5.058,3.185,3.9165,2.574,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.193,-3.291,-3.256,-3.366
0.013188,-0.05000,8.00000,5.0592246056,2.6143686771,5.058,3.179,3.9043,2.532,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.177,-3.299,-3.251,-3.398
0.013188,-0.05000,8.00000,5.0593466759,2.6143691540,5.058,3.172,3.8922,2.491,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.160,-3.302,-3.238,-3.427
0.013188,-0.05000,8.00000,5.0594620705,2.6143698692,5.058,3.165,3.8801,2.449,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.142,-3.297,-3.216,-3.453
0.013188,-0.05000,8.00000,5.0595712662,2.6143703461,5.058,3.158,3.8679,2.408,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.124,-3.288,-3.187,-3.478
0.013188,-0.05000,8.00000,5.0596742630,2.6143708229,5.058,3.150,3.8557,2.367,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.106,-3.276,-3.153,-3.500
0.013188,-0.05000,8.00000,5.0597715378,2.6143712997,5.059,3.143,3.8436,2.326,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.087,-3.259,-3.114,-3.519
0.013188,-0.05000,8.00000,5.0598640442,2.6143717766,5.059,3.135,3.8314,2.285,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.067,-3.241,-3.073,-3.535
0.013188,-0.05000,8.00000,5.0599513054,2.6143722534,5.059,3.127,3.8193,2.244,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.047,-3.219,-3.027,-3.547
0.013188,-0.05000,8.00000,5.0600337982,2.6143727303,5.059,3.119,3.8072,2.204,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.027,-3.195,-2.979,-3.558
0.013188,-0.05000,8.00000,5.0601124763,2.6143729687,5.059,3.111,3.7950,2.164,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-3.007,-3.169,-2.926,-3.565
0.013188,-0.05000,8.00000,5.0601863861,2.6143734455,5.059,3.102,3.7829,2.124,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.986,-3.140,-2.870,-3.569
0.013188,-0.05000,8.00000,5.0602574348,2.6143739223,5.059,3.094,3.7708,2.084,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.964,-3.108,-2.808,-3.572
0.013188,-0.05000,8.00000,5.0603251457,2.6143741608,5.059,3.085,3.7589,2.045,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.942,-3.073,-2.744,-3.569
0.013188,-0.05000,8.00000,5.0603895187,2.6143743992,5.059,3.076,3.7473,2.007,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.920,-3.035,-2.680,-3.560
0.013188,-0.05000,8.00000,5.0604538918,2.6143748760,5.059,3.066,3.7363,1.973,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.896,-2.994,-2.613,-3.546
0.013188,-0.05000,8.00000,5.0605220795,2.6143751144,5.059,3.055,3.7255,1.941,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.868,-2.947,-2.538,-3.524
0.013188,-0.05000,8.00000,5.0605969429,2.6143755913,5.059,3.042,3.7155,1.914,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.836,-2.893,-2.460,-3.494
0.013188,-0.05000,8.00000,5.0606904030,2.6143760681,5.059,3.025,3.7061,1.894,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.792,-2.827,-2.370,-3.449
0.013188,-0.05000,8.00000,5.0607976913,2.6143765450,5.060,3.004,3.6977,1.881,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.739,-2.753,-2.275,-3.393
0.013188,-0.05000,8.00000,5.0609188080,2.6143770218,5.060,2.980,3.6892,1.871,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.681,-2.671,-2.172,-3.330
0.013188,-0.05000,8.00000,5.0610551834,2.6143777370,5.060,2.961,3.6805,1.855,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.633,-2.596,-2.076,-3.273
0.013188,-0.05000,8.00000,5.0611481667,2.6143782139,5.060,2.956,3.6748,1.837,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.621,-2.565,-2.031,-3.254
0.013188,-0.05000,8.00000,5.0612449646,2.6143786907,5.060,2.967,3.6689,1.803,3,0.000,0.538,5.45,4.96,3.69,2.66,2.18,4,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.647,-2.571,-2.020,-3.273
0.013188,-0.05000,8.00000,5.0613808632,2.6143794060,5.060,3.002,3.6602,1.733,3,0.000,0.538,6.33,5.63,4.16,3.01,2.47,4,-1e-30,0.00,7.148e-01,2.719e-01,2.358e-03,6.440e-04,5.848e-03,-1.000,1.329e-02,-2.736,-2.626,-2.051,-3.347
0.013188,-0.05000,8.00000,5.0614914894,2.6143801212,5.060,3.045,3.6535,1.663,3,0.000,0.536,7.35,6.38,4.69,3.40,2.79,4,-1e-30,0.00,7.148e-01,2.720e-01,2.351e-03,6.454e-04,5.848e-03,-1.000,1.329e-02,-2.843,-2.704,-2.109,-3.440
0.013188,-0.05000,8.00000,5.0615816116,2.6143803596,5.060,3.083,3.6485,1.605,3,0.000,0.530,8.31,7.09,5.19,3.76,3.09,4,-1e-30,0.00,7.147e-01,2.720e-01,2.324e-03,6.574e-04,5.848e-03,-1.000,1.329e-02,-2.938,-2.777,-2.168,-3.524
0.013188,-0.05000,8.00000,5.0616707802,2.6143808365,5.060,3.118,3.6444,1.554,3,0.000,0.515,9.27,7.78,5.67,4.11,3.38,4,-1e-30,0.00,7.147e-01,2.720e-01,2.257e-03,7.083e-04,5.848e-03,-1.000,1.329e-02,-3.025,-2.845,-2.224,-3.601
0.013188,-0.05000,8.00000,5.0617632866,2.6143813133,5.061,3.148,3.6410,1.510,3,0.000,0.492,10.19,8.42,6.12,4.44,3.65,4,-1e-30,0.00,7.147e-01,2.720e-01,2.158e-03,8.117e-04,5.848e-03,-1.000,1.330e-02,-3.101,-2.905,-2.274,-3.668
0.013188,-0.05000,8.00000,5.0617895126,2.6143815517,5.061,3.155,3.6403,1.500,3,0.000,0.486,10.39,8.56,6.21,4.52,3.71,4,-1e-30,0.00,7.146e-01,2.720e-01,2.133e-03,8.409e-04,5.848e-03,-1.000,1.332e-02,-3.117,-2.918,-2.285,-3.682
0.013188,-0.05000,8.00000,5.0619196892,2.6143822670,5.061,3.183,3.6372,1.460,3,0.000,0.462,11.33,9.21,6.66,4.85,3.98,4,-1e-30,0.00,7.146e-01,2.721e-01,2.029e-03,9.672e-04,5.848e-03,-1.000,1.333e-02,-3.187,-2.972,-2.328,-3.745
0.013188,-0.05000,8.00000,5.0620164871,2.6143827438,5.061,3.197,3.6357,1.440,3,0.000,0.451,11.82,9.55,6.90,5.02,4.12,4,-1e-30,0.00,7.145e-01,2.721e-01,1.978e-03,1.031e-03,5.848e-03,-1.000,1.332e-02,-3.223,-2.999,-2.350,-3.776
0.013188,-0.05000,8.00000,5.0623626709,2.6143844128,5.061,3.236,3.6315,1.384,3,0.000,0.421,13.33,10.57,7.60,5.54,4.55,4,-1e-30,0.00,7.144e-01,2.722e-01,1.849e-03,1.189e-03,5.848e-03,-1.000,1.338e-02,-3.321,-3.076,-2.410,-3.864
0.013188,-0.05000,8.00000,5.0628123283,2.6143865585,5.062,3.280,3.6271,1.323,3,0.000,0.399,15.18,11.80,8.44,6.17,5.07,4,-1e-30,0.00,7.143e-01,2.723e-01,1.749e-03,1.317e-03,5.843e-03,-1.000,1.339e-02,-3.429,-3.159,-2.476,-3.960
0.013188,-0.05000,8.00000,5.0632967949,2.6143891811,5.062,3.324,3.6228,1.262,3,0.000,0.389,17.31,13.19,9.39,6.87,5.64,4,-1e-30,0.00,7.125e-01,2.741e-01,1.675e-03,1.505e-03,5.732e-03,-1.000,1.338e-02,-3.540,-3.246,-2.545,-4.058
0.013188,-0.05000,8.00000,5.0637812614,2.6143915653,5.063,3.368,3.6188,1.202,3,0.000,0.387,19.64,14.69,10.40,7.62,6.27,4,-1e-30,0.00,7.079e-01,2.787e-01,1.615e-03,1.729e-03,5.559e-03,-1.000,1.339e-02,-3.649,-3.332,-2.615,-4.155
0.013188,-0.05000,8.00000,5.0642647743,2.6143939495,5.063,3.411,3.6152,1.144,3,0.000,0.387,22.23,16.31,11.50,8.44,6.94,4,-1e-30,0.00,7.014e-01,2.852e-01,1.568e-03,1.925e-03,5.403e-03,-1.000,1.336e-02,-3.757,-3.417,-2.684,-4.251
0.013188,-0.05000,8.00000,5.0647835732,2.6143965721,5.064,3.457,3.6113,1.083,3,0.000,0.386,25.32,18.21,12.77,9.39,7.72,4,-1e-30,0.00,6.946e-01,2.921e-01,1.530e-03,2.082e-03,5.277e-03,-1.000,1.334e-02,-3.871,-3.507,-2.756,-4.352
0.013188,-0.05000,8.00000,5.0653233528,2.6143991947,5.064,3.495,3.6081,1.032,3,0.000,0.386,28.24,19.97,13.95,10.27,8.45,4,-1e-30,0.00,6.893e-01,2.973e-01,1.506e-03,2.182e-03,5.197e-03,-1.000,1.334e-02,-3.967,-3.581,-2.816,-4.436
0.013188,-0.05000,8.00000,5.0666918755,2.6144061089,5.065,3.522,3.6059,0.996,3,0.000,0.386,30.51,21.33,14.85,10.94,9.01,4,-1e-30,0.00,6.866e-01,3.001e-01,1.495e-03,2.230e-03,5.158e-03,-1.000,1.329e-02,-4.036,-3.634,-2.857,-4.496
0.013188,-0.05000,8.00000,5.0725164413,2.6144351959,5.071,3.500,3.6082,1.028,4,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.866e-01,3.001e-01,1.495e-03,2.230e-03,5.158e-03,-1.000,1.329e-02,-3.980,-3.595,-2.830,-4.450
0.013188,-0.05000,8.00000,5.0801544189,2.6144733429,5.079,3.458,3.6124,1.087,4,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.867e-01,3.000e-01,1.495e-03,2.230e-03,5.158e-03,-1.000,1.329e-02,-3.876,-3.518,-2.772,-4.360
