Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.01471,0.0,7.4,3.7999999523,2.605547905,3.798,2.33,4.1639,4.295,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-1.055,0.022,-0.047,0.152
0.01471,0.0,7.4,3.8791925907,2.6062989235,3.878,2.364,4.1692,4.291,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-1.141,-0.033,-0.105,0.099
0.01471,0.0,7.4,4.0,2.6073791981,4.001,2.416,4.1771,4.285,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-1.27,-0.116,-0.19,0.021
0.01471,0.0,7.4,4.1999998093,2.6090114117,4.198,2.499,4.1898,4.274,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-1.476,-0.249,-0.326,-0.105
0.01471,0.0,7.4,4.4000000954,2.6104743481,4.397,2.577,4.2016,4.262,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-1.673,-0.376,-0.457,-0.225
0.01471,0.0,7.4,4.5241770744,2.6113080978,4.521,2.624,4.2086,4.255,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-1.791,-0.453,-0.536,-0.298
0.01471,0.0,7.4,4.5999999046,2.6117916107,4.597,2.653,4.2128,4.251,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-1.862,-0.499,-0.583,-0.342
0.01471,0.0,7.4,4.8000001907,2.6129837036,4.798,2.725,4.2233,4.24,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-2.042,-0.618,-0.705,-0.454
0.01471,0.0,7.4,4.8379993439,2.6131973267,4.836,2.738,4.2253,4.237,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-2.076,-0.64,-0.728,-0.476
0.01471,0.0,7.4,5.0,2.6140668392,4.999,2.795,4.2333,4.228,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-2.216,-0.733,-0.824,-0.564
0.01471,0.0,7.4,5.0718154907,2.6144318581,5.071,2.819,4.2368,4.223,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-2.277,-0.774,-0.866,-0.603
0.01471,0.0,7.4,5.1999998093,2.6150546074,5.2,2.862,4.2428,4.215,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-2.385,-0.846,-0.94,-0.672
0.01471,0.0,7.4,5.3137350082,2.6155781746,5.314,2.899,4.248,4.208,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-2.478,-0.909,-1.004,-0.732
0.01471,0.0,7.4,5.3999996185,2.6159586906,5.401,2.927,4.2518,4.202,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-2.548,-0.957,-1.053,-0.778
0.01471,0.0,7.4,5.5388841629,2.6165425777,5.54,2.972,4.2578,4.193,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-2.659,-1.033,-1.131,-0.851
0.01471,0.0,7.4,5.5999994278,2.6167888641,5.601,2.991,4.2604,4.189,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-2.707,-1.067,-1.165,-0.882
0.01471,0.0,7.4,5.6357245445,2.6169300079,5.637,3.002,4.2618,4.186,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-2.735,-1.086,-1.185,-0.901
0.01471,0.0,7.4,5.8000001907,2.6175537109,5.801,3.053,4.2683,4.174,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-2.862,-1.175,-1.276,-0.986
0.01471,0.0,7.4,6.0,2.6182601452,6.0,3.113,4.2759,4.159,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-3.013,-1.282,-1.385,-1.089
0.01471,0.0,7.4,6.0007171631,2.6182625294,6.001,3.113,4.276,4.159,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-3.013,-1.283,-1.386,-1.089
0.01471,0.0,7.4,6.1999998093,2.6189143658,6.2,3.172,4.2831,4.142,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-3.16,-1.389,-1.494,-1.191
0.01471,0.0,7.4,6.4000000954,2.6195218563,6.399,3.23,4.2898,4.126,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-3.304,-1.494,-1.601,-1.293
0.01471,0.0,7.4,6.6497650146,2.6202216148,6.647,3.3,4.2977,4.104,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-3.479,-1.624,-1.734,-1.418
0.01471,0.0,7.4,6.8855428696,2.6208291054,6.882,3.365,4.3045,4.081,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-3.641,-1.748,-1.86,-1.538
0.01471,0.0,7.4,7.0,2.6211071014,6.996,3.396,4.3075,4.069,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-3.72,-1.811,-1.923,-1.599
0.01471,0.0,7.4,7.0795707703,2.62129426,7.076,3.418,4.3095,4.06,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-3.774,-1.853,-1.966,-1.641
0.01471,0.0,7.4,7.2908039093,2.6217682362,7.288,3.474,4.3144,4.036,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-3.915,-1.968,-2.082,-1.752
0.01471,0.0,7.4,7.4857840538,2.622178793,7.484,3.526,4.3184,4.012,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-4.044,-2.075,-2.19,-1.857
0.01471,0.0,7.4,7.6666331291,2.6225380898,7.666,3.574,4.3217,3.988,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-4.164,-2.176,-2.293,-1.957
0.01471,0.0,7.4,7.8351192474,2.6228559017,7.835,3.618,4.3243,3.963,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-4.275,-2.275,-2.392,-2.054
0.01471,0.0,7.4,8.0,2.6231517792,8.001,3.662,4.3261,3.935,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-4.386,-2.376,-2.494,-2.154
0.01471,0.0,7.4,8.1689491272,2.6234409809,8.169,3.706,4.3275,3.906,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-4.495,-2.479,-2.597,-2.257
0.01471,0.0,7.4,8.3809785843,2.6237847805,8.379,3.761,4.3283,3.865,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-4.633,-2.615,-2.733,-2.392
0.01471,0.0,7.4,8.5582513809,2.6240572929,8.555,3.808,4.3279,3.826,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-4.75,-2.735,-2.853,-2.512
0.01471,0.0,7.4,8.7346916199,2.6243159771,8.73,3.855,4.3263,3.781,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-4.868,-2.865,-2.983,-2.643
0.01471,0.0,7.4,8.9304361343,2.6245892048,8.924,3.908,4.3228,3.724,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.001,-3.019,-3.136,-2.799
0.01471,0.0,7.4,9.0,2.6246831417,8.995,3.927,4.3209,3.7,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.049,-3.079,-3.195,-2.86
0.01471,0.0,7.4,9.1176252365,2.6248381138,9.113,3.959,4.3175,3.661,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.127,-3.177,-3.293,-2.96
0.01471,0.0,7.4,9.2740125656,2.6250369549,9.269,4.002,4.3107,3.598,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.234,-3.325,-3.439,-3.111
0.01471,0.0,7.4,9.4150924683,2.6252100468,9.411,4.041,4.3032,3.535,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.332,-3.467,-3.579,-3.257
0.01471,0.0,7.4,9.537238121,2.6253550053,9.534,4.076,4.295,3.473,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.421,-3.604,-3.714,-3.399
0.01471,0.0,7.4,9.651558876,2.6254870892,9.648,4.112,4.2873,3.412,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.51,-3.739,-3.847,-3.538
0.01471,0.0,7.4,9.7135791779,2.6255569458,9.71,4.132,4.2847,3.384,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.561,-3.805,-3.913,-3.607
0.01471,0.0,7.4,9.7570304871,2.6256055832,9.754,4.151,4.2917,3.394,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.609,-3.814,-3.924,-3.612
0.01471,0.0,7.4,9.7793998718,2.6256303787,9.776,4.167,4.3033,3.427,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.647,-3.787,-3.899,-3.577
0.01471,0.0,7.4,9.7865657806,2.6256382465,9.784,4.182,4.3172,3.467,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.686,-3.747,-3.864,-3.53
0.01471,0.0,7.4,9.7894582748,2.625641346,9.786,4.198,4.3283,3.496,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.725,-3.725,-3.844,-3.502
0.01471,0.0,7.4,9.7908220291,2.6256430149,9.788,4.214,4.3373,3.516,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-5.765,-3.715,-3.836,-3.488
